IFSC Code,Bank ID,Bank Name,Regex,Bank Name
UTBI0KLB454,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLC927,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLDD26,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLG946,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLHG32,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLIJ96,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLM149,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLNG03,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLP645,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KLWA43,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMGG39,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMID57,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMJ965,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMKG93,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMM639,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMP921,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KMTC49,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNA255,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNBC77,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNDD69,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNG723,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNI365,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNL745,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNND70,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNP503,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNRE66,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KNT849,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOG270,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOHG64,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOJH72,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOLJ51,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KON692,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOR436,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOT024,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KOZ831,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPBG72,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPCK33,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPIC29,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPK936,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPLF04,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPM835,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KPR526,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRA836,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRAE82,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRB718,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRD077,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRI213,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRMD55,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRND71,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRSJ88,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KRT169,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSA793,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSBE55,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSKE26,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSNC02,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSP932,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSR262,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSTC94,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KSUF89,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTA568,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTD090,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTGW20,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTIJ13,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTLC32,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTN068,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTR160,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KTTM05,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUAE19,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUBF94,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUD174,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUIH18,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUJC72,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KULJ20,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUMD30,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUNC51,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUR438,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUS476,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KUTK59,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KWTJ05,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYA327,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYHW21,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYI030,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYN690,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYPE12,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0KYSG92,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAB386,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAGJ47,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAHG33,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAJ716,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAK326,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAL328,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LAN335,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LARJ82,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LBBE08,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LBCG99,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LBG055,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LBZA16,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LDA073,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LDG419,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LDOH68,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LERK77,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LGAH58,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LGJ585,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LGL973,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LGR062,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LGT443,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LHB515,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LIL227,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LIN564,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LJB478,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKAH60,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKG146,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKI556,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKK031,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKO504,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKP066,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LKR163,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LLAH09,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LLK357,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LMG321,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LMPD95,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LPC732,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LPLG76,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LPRF15,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LPT120,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LRC400,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LSD153,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LSR563,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LUD711,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0LXN787,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MACJ77,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAD915,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAH928,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAIK66,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAJ906,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAK952,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MALE65,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAM987,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAOG29,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MATC01,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAW323,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MAYA30,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBD437,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBGE58,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBHD62,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBSA08,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBTC44,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MBZC45,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MCAE91,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MCHA13,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MCP057,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MDA214,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MDPJ91,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MDR810,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MDS801,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MDVG89,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MEC162,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MEH359,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MEL054,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MEM249,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MENG22,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MER516,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MET194,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGD797,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGG650,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGH922,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGIH63,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGJD52,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGMF45,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGN349,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGPJ21,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGRF99,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MGT340,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHD496,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHGF78,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHIK67,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHNK29,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHP078,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHRF85,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MHTF97,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MID215,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MILC64,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MIN001,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MIPJ04,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MIRJ40,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKBC35,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKD671,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKGJ31,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKLJ58,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKM344,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKP485,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKRW24,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MKT121,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MLAF86,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MLD625,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MLP818,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MLR939,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MLTE87,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MMGG87,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MMPE44,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MMT602,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNDK01,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNG681,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNI325,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNK641,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNLE75,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNOK98,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNPF14,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNR440,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNU034,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MNZ007,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOG244,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOHJ01,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOI339,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOJC75,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOL748,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOM161,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MON446,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOR320,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOT498,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOUE18,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MOY072,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPA682,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPDE53,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPKG63,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPM853,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPN664,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPRK39,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPSF56,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MPT050,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRB536,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRD805,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRG364,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRHG37,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRIW06,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRP930,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MRT075,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MSD056,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MSHK20,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MSMG65,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MSR582,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTAE83,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTJJ07,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTL961,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTP025,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTR518,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MTY041,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUA506,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUCC87,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUGE04,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUJK95,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUSJ65,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MUZ416,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MWIH19,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MYB019,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MYGD24,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MYL804,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MYS643,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MZF524,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0MZUH61,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAB216,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NADJ95,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAG974,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAH336,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAID46,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAKG40,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NALJ26,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAMG23,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAN990,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAO307,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAPK74,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NARD32,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAS628,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NATC79,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAUJ85,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAV657,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAWJ67,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAYJ03,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NAZ002,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NBG265,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NBK241,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NBRH65,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NBWE23,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NBZ391,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NDJC96,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NDP923,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NEGW17,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NEH530,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NEL827,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NEM123,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NET082,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NEW134,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NGAW16,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NGGJ73,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NGHH20,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NGP616,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NGU028,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NHGH73,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NHIF02,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
UTBI0NHT229,114,United Bank of India,"^UTIB0[0-9,a-z,A-Z]{6}$",
